munCode,munName,capital,provinceCode,provinceName
12090,Pina de Montalgrao,Pina de Montalgrao,12,Castellón/Castelló
12091,Portell de Morella,Portell de Morella,12,Castellón/Castelló
12092,Puebla de Arenoso,Puebla de Arenoso,12,Castellón/Castelló
12093,Pobla de Benifassà, la,Pobla de Benifassà, la,12,Castellón/Castelló
12094,Pobla Tornesa, la,Pobla Tornesa, la,12,Castellón/Castelló
12095,Ribesalbes,Ribesalbes,12,Castellón/Castelló
12096,Rossell,Rossell,12,Castellón/Castelló
12097,Sacañet,Sacañet,12,Castellón/Castelló
12098,Salzadella, la,Salzadella, la,12,Castellón/Castelló
12099,Sant Jordi/San Jorge,Sant Jordi/San Jorge,12,Castellón/Castelló
12100,Sant Mateu,Sant Mateu,12,Castellón/Castelló
12101,San Rafael del Río,San Rafael del Río,12,Castellón/Castelló
12102,Santa Magdalena de Pulpis,Santa Magdalena de Pulpis,12,Castellón/Castelló
12103,Sarratella,Sarratella,12,Castellón/Castelló
12104,Segorbe,Segorbe,12,Castellón/Castelló
12105,Sierra Engarcerán,Sierra Engarcerán,12,Castellón/Castelló
12106,Soneja,Soneja,12,Castellón/Castelló
12107,Sot de Ferrer,Sot de Ferrer,12,Castellón/Castelló
12108,Sueras/Suera,Sueras/Suera,12,Castellón/Castelló
12109,Tales,Tales,12,Castellón/Castelló
12110,Teresa,Teresa,12,Castellón/Castelló
12111,Tírig,Tírig,12,Castellón/Castelló
12112,Todolella,Todolella,12,Castellón/Castelló
12113,Toga,Toga,12,Castellón/Castelló
12114,Torás,Torás,12,Castellón/Castelló
12115,Toro, El,Toro, El,12,Castellón/Castelló
12116,Torralba del Pinar,Torralba del Pinar,12,Castellón/Castelló
12117,Torreblanca,Torreblanca,12,Castellón/Castelló
12118,Torrechiva,Torrechiva,12,Castellón/Castelló
12119,Torre dEn Besora, la,Torre dEn Besora, la,12,Castellón/Castelló
12120,Torre den Doménec, la,Torre den Doménec, la,12,Castellón/Castelló
12121,Traiguera,Traiguera,12,Castellón/Castelló
12122,Useras/Useres, les,Useras/Useres, les,12,Castellón/Castelló
12123,Vallat,Vallat,12,Castellón/Castelló
12124,Vall dAlba,Vall dAlba,12,Castellón/Castelló
12125,Vall de Almonacid,Vall de Almonacid,12,Castellón/Castelló
12126,Vall dUixó, la,Vall dUixó, la,12,Castellón/Castelló
12127,Vallibona,Vallibona,12,Castellón/Castelló
12128,Vilafamés,Vilafamés,12,Castellón/Castelló
12129,Villafranca del Cid/Vilafranca,Villafranca del Cid/Vilafranca,12,Castellón/Castelló
12130,Villahermosa del Río,Villahermosa del Río,12,Castellón/Castelló
12131,Villamalur,Villamalur,12,Castellón/Castelló
12132,Vilanova dAlcolea,Vilanova dAlcolea,12,Castellón/Castelló
12133,Villanueva de Viver,Villanueva de Viver,12,Castellón/Castelló
12134,Vilar de Canes,Vilar de Canes,12,Castellón/Castelló
12135,Vila-real,Vila-real,12,Castellón/Castelló
12136,Vilavella, la,Vilavella, la,12,Castellón/Castelló
12137,Villores,Villores,12,Castellón/Castelló
12138,Vinaròs,Vinaròs,12,Castellón/Castelló
12139,Vistabella del Maestrazgo,Vistabella del Maestrazgo,12,Castellón/Castelló
12140,Viver,Viver,12,Castellón/Castelló
12141,Zorita del Maestrazgo,Zorita del Maestrazgo,12,Castellón/Castelló
12142,Zucaina,Zucaina,12,Castellón/Castelló
12901,Alquerías del Niño Perdido,Alquerías del Niño Perdido,12,Castellón/Castelló
12902,Sant Joan de Moró,Sant Joan de Moró,12,Castellón/Castelló
13001,Abenójar,Abenójar,13,Ciudad Real
13002,Agudo,Agudo,13,Ciudad Real
13003,Alamillo,Alamillo,13,Ciudad Real
13004,Albaladejo,Albaladejo,13,Ciudad Real
13005,Alcázar de San Juan,Alcázar de San Juan,13,Ciudad Real
13006,Alcoba,Alcoba,13,Ciudad Real
13007,Alcolea de Calatrava,Alcolea de Calatrava,13,Ciudad Real
13008,Alcubillas,Alcubillas,13,Ciudad Real
13009,Aldea del Rey,Aldea del Rey,13,Ciudad Real
13010,Alhambra,Alhambra,13,Ciudad Real
13011,Almadén,Almadén,13,Ciudad Real
13012,Almadenejos,Almadenejos,13,Ciudad Real
13013,Almagro,Almagro,13,Ciudad Real
13014,Almedina,Almedina,13,Ciudad Real
13015,Almodóvar del Campo,Almodóvar del Campo,13,Ciudad Real
13016,Almuradiel,Almuradiel,13,Ciudad Real
13017,Anchuras,Anchuras,13,Ciudad Real
13018,Arenas de San Juan,Arenas de San Juan,13,Ciudad Real
13019,Argamasilla de Alba,Argamasilla de Alba,13,Ciudad Real
13020,Argamasilla de Calatrava,Argamasilla de Calatrava,13,Ciudad Real
13021,Arroba de los Montes,Arroba de los Montes,13,Ciudad Real
13022,Ballesteros de Calatrava,Ballesteros de Calatrava,13,Ciudad Real
13023,Bolaños de Calatrava,Bolaños de Calatrava,13,Ciudad Real
13024,Brazatortas,Brazatortas,13,Ciudad Real
13025,Cabezarados,Cabezarados,13,Ciudad Real
13026,Cabezarrubias del Puerto,Cabezarrubias del Puerto,13,Ciudad Real
13027,Calzada de Calatrava,Calzada de Calatrava,13,Ciudad Real
13028,Campo de Criptana,Campo de Criptana,13,Ciudad Real
13029,Cañada de Calatrava,Cañada de Calatrava,13,Ciudad Real
13030,Caracuel de Calatrava,Caracuel de Calatrava,13,Ciudad Real
13031,Carrión de Calatrava,Carrión de Calatrava,13,Ciudad Real
13032,Carrizosa,Carrizosa,13,Ciudad Real
13033,Castellar de Santiago,Castellar de Santiago,13,Ciudad Real
13034,Ciudad Real,Ciudad Real,13,Ciudad Real
13035,Corral de Calatrava,Corral de Calatrava,13,Ciudad Real
13036,Cortijos, Los,Cortijos, Los,13,Ciudad Real
13037,Cózar,Cózar,13,Ciudad Real
13038,Chillón,Chillón,13,Ciudad Real
13039,Daimiel,Daimiel,13,Ciudad Real
13040,Fernán Caballero,Fernán Caballero,13,Ciudad Real
13041,Fontanarejo,Fontanarejo,13,Ciudad Real
13042,Fuencaliente,Fuencaliente,13,Ciudad Real
13043,Fuenllana,Fuenllana,13,Ciudad Real
13044,Fuente el Fresno,Fuente el Fresno,13,Ciudad Real
13045,Granátula de Calatrava,Granátula de Calatrava,13,Ciudad Real
13046,Guadalmez,Guadalmez,13,Ciudad Real
13047,Herencia,Herencia,13,Ciudad Real
13048,Hinojosas de Calatrava,Hinojosas de Calatrava,13,Ciudad Real
13049,Horcajo de los Montes,Horcajo de los Montes,13,Ciudad Real
13050,Labores, Las,Labores, Las,13,Ciudad Real
13051,Luciana,Luciana,13,Ciudad Real
13052,Malagón,Malagón,13,Ciudad Real
13053,Manzanares,Manzanares,13,Ciudad Real
13054,Membrilla,Membrilla,13,Ciudad Real
13055,Mestanza,Mestanza,13,Ciudad Real
13056,Miguelturra,Miguelturra,13,Ciudad Real
13057,Montiel,Montiel,13,Ciudad Real
13058,Moral de Calatrava,Moral de Calatrava,13,Ciudad Real
13059,Navalpino,Navalpino,13,Ciudad Real
13060,Navas de Estena,Navas de Estena,13,Ciudad Real
13061,Pedro Muñoz,Pedro Muñoz,13,Ciudad Real
13062,Picón,Picón,13,Ciudad Real
13063,Piedrabuena,Piedrabuena,13,Ciudad Real
13064,Poblete,Poblete,13,Ciudad Real
13065,Porzuna,Porzuna,13,Ciudad Real
13066,Pozuelo de Calatrava,Pozuelo de Calatrava,13,Ciudad Real
13067,Pozuelos de Calatrava, Los,Pozuelos de Calatrava, Los,13,Ciudad Real
13068,Puebla de Don Rodrigo,Puebla de Don Rodrigo,13,Ciudad Real
13069,Puebla del Príncipe,Puebla del Príncipe,13,Ciudad Real
13070,Puerto Lápice,Puerto Lápice,13,Ciudad Real
13071,Puertollano,Puertollano,13,Ciudad Real
13072,Retuerta del Bullaque,Retuerta del Bullaque,13,Ciudad Real
13073,Saceruela,Saceruela,13,Ciudad Real
13074,San Carlos del Valle,San Carlos del Valle,13,Ciudad Real
13075,San Lorenzo de Calatrava,San Lorenzo de Calatrava,13,Ciudad Real
13076,Santa Cruz de los Cáñamos,Santa Cruz de los Cáñamos,13,Ciudad Real
13077,Santa Cruz de Mudela,Santa Cruz de Mudela,13,Ciudad Real
13078,Socuéllamos,Socuéllamos,13,Ciudad Real
13079,Solana, La,Solana, La,13,Ciudad Real
13080,Solana del Pino,Solana del Pino,13,Ciudad Real
13081,Terrinches,Terrinches,13,Ciudad Real
13082,Tomelloso,Tomelloso,13,Ciudad Real
13083,Torralba de Calatrava,Torralba de Calatrava,13,Ciudad Real
13084,Torre de Juan Abad,Torre de Juan Abad,13,Ciudad Real
13085,Torrenueva,Torrenueva,13,Ciudad Real
13086,Valdemanco del Esteras,Valdemanco del Esteras,13,Ciudad Real
13087,Valdepeñas,Valdepeñas,13,Ciudad Real
13088,Valenzuela de Calatrava,Valenzuela de Calatrava,13,Ciudad Real
13089,Villahermosa,Villahermosa,13,Ciudad Real
13090,Villamanrique,Villamanrique,13,Ciudad Real
13091,Villamayor de Calatrava,Villamayor de Calatrava,13,Ciudad Real
13092,Villanueva de la Fuente,Villanueva de la Fuente,13,Ciudad Real
13093,Villanueva de los Infantes,Villanueva de los Infantes,13,Ciudad Real
13094,Villanueva de San Carlos,Villanueva de San Carlos,13,Ciudad Real
13095,Villar del Pozo,Villar del Pozo,13,Ciudad Real
13096,Villarrubia de los Ojos,Villarrubia de los Ojos,13,Ciudad Real
13097,Villarta de San Juan,Villarta de San Juan,13,Ciudad Real
13098,Viso del Marqués,Viso del Marqués,13,Ciudad Real
13901,Robledo, El,Robledo, El,13,Ciudad Real
13902,Ruidera,Ruidera,13,Ciudad Real
13903,Arenales de San Gregorio,Arenales de San Gregorio,13,Ciudad Real
13904,Llanos del Caudillo,Llanos del Caudillo,13,Ciudad Real
14001,Adamuz,Adamuz,14,Córdoba
14002,Aguilar de la Frontera,Aguilar de la Frontera,14,Córdoba
14003,Alcaracejos,Alcaracejos,14,Córdoba
14004,Almedinilla,Almedinilla,14,Córdoba
14005,Almodóvar del Río,Almodóvar del Río,14,Córdoba
14006,Añora,Añora,14,Córdoba
14007,Baena,Baena,14,Córdoba
14008,Belalcázar,Belalcázar,14,Córdoba
14009,Belmez,Belmez,14,Córdoba
14010,Benamejí,Benamejí,14,Córdoba
14011,Blázquez, Los,Blázquez, Los,14,Córdoba
14012,Bujalance,Bujalance,14,Córdoba
14013,Cabra,Cabra,14,Córdoba
14014,Cañete de las Torres,Cañete de las Torres,14,Córdoba
14015,Carcabuey,Carcabuey,14,Córdoba
14016,Cardeña,Cardeña,14,Córdoba
14017,Carlota, La,Carlota, La,14,Córdoba
14018,Carpio, El,Carpio, El,14,Córdoba
14019,Castro del Río,Castro del Río,14,Córdoba
14020,Conquista,Conquista,14,Córdoba
14021,Córdoba,Córdoba,14,Córdoba
14022,Doña Mencía,Doña Mencía,14,Córdoba
14023,Dos Torres,Dos Torres,14,Córdoba
14024,Encinas Reales,Encinas Reales,14,Córdoba
14025,Espejo,Espejo,14,Córdoba
14026,Espiel,Espiel,14,Córdoba
14027,Fernán-Núñez,Fernán-Núñez,14,Córdoba
14028,Fuente la Lancha,Fuente la Lancha,14,Córdoba
14029,Fuente Obejuna,Fuente Obejuna,14,Córdoba
14030,Fuente Palmera,Fuente Palmera,14,Córdoba
14031,Fuente-Tójar,Fuente-Tójar,14,Córdoba
14032,Granjuela, La,Granjuela, La,14,Córdoba
14033,Guadalcázar,Guadalcázar,14,Córdoba
14034,Guijo, El,Guijo, El,14,Córdoba
14035,Hinojosa del Duque,Hinojosa del Duque,14,Córdoba
14036,Hornachuelos,Hornachuelos,14,Córdoba
14037,Iznájar,Iznájar,14,Córdoba
14038,Lucena,Lucena,14,Córdoba
14039,Luque,Luque,14,Córdoba
14040,Montalbán de Córdoba,Montalbán de Córdoba,14,Córdoba
14041,Montemayor,Montemayor,14,Córdoba
14042,Montilla,Montilla,14,Córdoba
14043,Montoro,Montoro,14,Córdoba
14044,Monturque,Monturque,14,Córdoba
14045,Moriles,Moriles,14,Córdoba
14046,Nueva Carteya,Nueva Carteya,14,Córdoba
14047,Obejo,Obejo,14,Córdoba
14048,Palenciana,Palenciana,14,Córdoba
14049,Palma del Río,Palma del Río,14,Córdoba
14050,Pedro Abad,Pedro Abad,14,Córdoba
14051,Pedroche,Pedroche,14,Córdoba
14052,Peñarroya-Pueblonuevo,Peñarroya-Pueblonuevo,14,Córdoba
14053,Posadas,Posadas,14,Córdoba
14054,Pozoblanco,Pozoblanco,14,Córdoba
14055,Priego de Córdoba,Priego de Córdoba,14,Córdoba
14056,Puente Genil,Puente Genil,14,Córdoba
14057,Rambla, La,Rambla, La,14,Córdoba
14058,Rute,Rute,14,Córdoba
14059,San Sebastián de los Ballesteros,San Sebastián de los Ballesteros,14,Córdoba
14060,Santaella,Santaella,14,Córdoba
14061,Santa Eufemia,Santa Eufemia,14,Córdoba
14062,Torrecampo,Torrecampo,14,Córdoba
14063,Valenzuela,Valenzuela,14,Córdoba
14064,Valsequillo,Valsequillo,14,Córdoba
14065,Victoria, La,Victoria, La,14,Córdoba
14066,Villa del Río,Villa del Río,14,Córdoba
14067,Villafranca de Córdoba,Villafranca de Córdoba,14,Córdoba
14068,Villaharta,Villaharta,14,Córdoba
14069,Villanueva de Córdoba,Villanueva de Córdoba,14,Córdoba
14070,Villanueva del Duque,Villanueva del Duque,14,Córdoba
14071,Villanueva del Rey,Villanueva del Rey,14,Córdoba
14072,Villaralto,Villaralto,14,Córdoba
14073,Villaviciosa de Córdoba,Villaviciosa de Córdoba,14,Córdoba
14074,Viso, El,Viso, El,14,Córdoba
14075,Zuheros,Zuheros,14,Córdoba
15001,Abegondo,San Marco (Abegondo) (Santaia),15,Coruña (A)
15002,Ames,Bertamiráns (Ortoño) (San Xoán),15,Coruña (A)
15003,Aranga,Ponte Aranga (Aranga) (San Paio),15,Coruña (A)
15004,Ares,Ares (Ares) (San Xosé),15,Coruña (A)
15005,Arteixo,Baiuca, A (Arteixo) (Santiago),15,Coruña (A)
15006,Arzúa,Arzúa (Arzúa) (Santiago),15,Coruña (A)
15007,Baña, A,San Vicenzo (A Baña) (San Vicenzo),15,Coruña (A)
15008,Bergondo,Carrio (Bergondo) (San Salvador),15,Coruña (A)
15009,Betanzos,Betanzos,15,Coruña (A)
15010,Boimorto,Gándara, A (Boimorto) (Santiago),15,Coruña (A)
15011,Boiro,Boiro de Arriba (Boiro) (Santa Baia),15,Coruña (A)
15012,Boqueixón,Forte, O (Boqueixón) (San Vicente),15,Coruña (A)
15013,Brión,Pedrouzos (Brión) (San Fins),15,Coruña (A)
15014,Cabana de Bergantiños,Carballa, A (Cesullas) (Santo Estevo),15,Coruña (A)
15015,Cabanas,Cabanas (Cabanas) (Santo André),15,Coruña (A)
15016,Camariñas,Camariñas (Camariñas) (San Xurxo),15,Coruña (A)
15017,Cambre,Cambre (Cambre) (Santa María),15,Coruña (A)
15018,Capela, A,Neves, As (A Capela) (Santiago),15,Coruña (A)
15019,Carballo,Carballo (Carballo) (San Xoán),15,Coruña (A)
15020,Carnota,Carnota (Santa Comba de Carnota) (Santa Comba),15,Coruña (A)
15021,Carral,Carral (Paleo) (Santo Estevo),15,Coruña (A)
15022,Cedeira,Cedeira (Cedeira) (Santa María do Mar),15,Coruña (A)
15023,Cee,Cee (Cee) (Santa María),15,Coruña (A)
15024,Cerceda,Campo da Feira, O (Cerceda) (San Martiño),15,Coruña (A)
15025,Cerdido,Vila da Igrexa, A (Cerdido) (San Martiño),15,Coruña (A)
15026,Cesuras,Cesuras (Dordaño) (Santa María),15,Coruña (A)
15027,Coirós,Coirós de Arriba (Coirós) (San Xulián),15,Coruña (A)
15028,Corcubión,Corcubión (Corcubión) (San Marcos),15,Coruña (A)
15029,Coristanco,San Roque (Traba) (Santa María),15,Coruña (A)
15030,Coruña, A,Coruña, A,15,Coruña (A)
15031,Culleredo,Tarrío (Culleredo) (Santo Estevo),15,Coruña (A)
15032,Curtis,Teixeiro (Curtis) (Santaia),15,Coruña (A)
15033,Dodro,Tallós (Laíño) (San Xián),15,Coruña (A)
15034,Dumbría,Dumbría (Dumbría) (Santa Baia),15,Coruña (A)
15035,Fene,Fene (Fene) (San Salvador),15,Coruña (A)
15036,Ferrol,Ferrol (Ferrol),15,Coruña (A)
15037,Fisterra,Fisterra (Fisterra) (Santa María),15,Coruña (A)
15038,Frades,Cimadevila (Frades) (San Martiño),15,Coruña (A)
15039,Irixoa,Pazo de Irixoa, O (Irixoa) (San Lourenzo),15,Coruña (A)
15040,Laxe,Laxe (Laxe) (Santa María),15,Coruña (A)
15041,Laracha, A,Laracha, A (Torás) (Santa María),15,Coruña (A)
15042,Lousame,Portobravo (Lousame) (San Xoán),15,Coruña (A)
15043,Malpica de Bergantiños,Malpica (Malpica de Bergantiños) (San Xulián),15,Coruña (A)
15044,Mañón,Caión (Mañón) (Santa María),15,Coruña (A)
15045,Mazaricos,Picota, A (Mazaricos) (San Xoán),15,Coruña (A)
15046,Melide,Melide (Melide) (San Pedro),15,Coruña (A)
15047,Mesía,Pobra, A (Bascoi) (Santiago),15,Coruña (A)
15048,Miño,Carreira, A (Miño) (Santa María),15,Coruña (A)
15049,Moeche,San Ramón (San Xoán de Moeche) (San Xoán),15,Coruña (A)
15050,Monfero,Rebordelo (San Fiz de Monfero) (San Fiz),15,Coruña (A)
15051,Mugardos,Mugardos (Mugardos) (San Xulián),15,Coruña (A)
15052,Muxía,Muxía (Muxía) (Santa María),15,Coruña (A)
15053,Muros,Muros (Muros) (San Pedro),15,Coruña (A)
15054,Narón,Narón,15,Coruña (A)
15055,Neda,Neda (Neda) (San Nicolás),15,Coruña (A)
15056,Negreira,Negreira (Negreira) (San Xián),15,Coruña (A)
15057,Noia,Noia (Noia) (San Martiño),15,Coruña (A)
15058,Oleiros,Real, O (Oleiros) (Santa María),15,Coruña (A)
15059,Ordes,Ordes (Ordes) (Santa María),15,Coruña (A)
15060,Oroso,Sigüeiro (Oroso) (San Martiño),15,Coruña (A)
15061,Ortigueira,Ortigueira (Ortigueira) (Santa Marta),15,Coruña (A)
15062,Outes,Serra de Outes, A (Outes) (San Pedro),15,Coruña (A)
15063,Oza dos Ríos,Oza (Oza) (San Pedro),15,Coruña (A)
15064,Paderne,Consistorio, O (Paderne) (San Xoán),15,Coruña (A)
15065,Padrón,Padrón (Padrón) (Santiago),15,Coruña (A)
15066,Pino, O,Pedrouzo, O (Arca) (Santaia),15,Coruña (A)
15067,Pobra do Caramiñal, A,Pobra do Caramiñal, A (O Caramiñal) (Santa María a Antiga),15,Coruña (A)
15068,Ponteceso,Ponteceso (Cospindo) (San Tirso),15,Coruña (A)
15069,Pontedeume,Pontedeume (Pontedeume) (Santiago),15,Coruña (A)
15070,Pontes de García Rodríguez, As,Pontes de García Rodríguez, As (As Pontes de García Rodríguez) (Santa María),15,Coruña (A)
15071,Porto do Son,Porto do Son (Noal) (San Vicente),15,Coruña (A)
15072,Rianxo,Rianxo (Rianxo) (Santa Comba),15,Coruña (A)
15073,Ribeira,Santa Uxía de Ribeira (Ribeira) (Santa Uxía),15,Coruña (A)
15074,Rois,Dices, Os (Rois) (San Mamede),15,Coruña (A)
15075,Sada,Sada (Sada) (Santa María),15,Coruña (A)
15076,San Sadurniño,Avenida do Marqués de Figueroa (San Sadurniño) (Santa María),15,Coruña (A)
15077,Santa Comba,Santa Cataliña de Armada (Santa Comba) (San Pedro),15,Coruña (A)
15078,Santiago de Compostela,Santiago de Compostela,15,Coruña (A)
15079,Santiso,Agro do Chao (A Ponte Arcediago) (San Xoán),15,Coruña (A)
15080,Sobrado,Sobrado (A Porta) (San Pedro),15,Coruña (A)
15081,Somozas, As,Igrexa, A (As Somozas) (Santiago Seré),15,Coruña (A)
15082,Teo,Ramallosa, A (Lucí) (Santa Mariña),15,Coruña (A)
15083,Toques,Souto (A Capela) (Santa María),15,Coruña (A)
15084,Tordoia,Pontepedra, A (Cabaleiros) (San Xián),15,Coruña (A)
15085,Touro,Fonte Díaz (Touro) (San Xoán),15,Coruña (A)
15086,Trazo,Viaño Pequeno (Campo) (San Xoán),15,Coruña (A)
15087,Valdoviño,Aviño (Valdoviño) (Santalla),15,Coruña (A)
15088,Val do Dubra,Bembibre (Bembibre) (San Salvador),15,Coruña (A)
15089,Vedra,Avenida do Mestre Manuel Gómez Lorenzo (Vedra) (Santa Eulalia),15,Coruña (A)
15090,Vilasantar,Ru (Vilasantar) (Santiago),15,Coruña (A)
15091,Vilarmaior,Armada, A (Vilarmaior) (San Pedro),15,Coruña (A)
15092,Vimianzo,Vimianzo (Vimianzo) (San Vicenzo),15,Coruña (A)
15093,Zas,Zas (Zas) (Santo André),15,Coruña (A)
15901,Cariño,Cariño (Cariño) (San Bartolomeu),15,Coruña (A)
16001,Abia de la Obispalía,Abia de la Obispalía,16,Cuenca
16002,Acebrón, El,Acebrón, El,16,Cuenca
16003,Alarcón,Alarcón,16,Cuenca
16004,Albaladejo del Cuende,Albaladejo del Cuende,16,Cuenca
16005,Albalate de las Nogueras,Albalate de las Nogueras,16,Cuenca
16006,Albendea,Albendea,16,Cuenca
16007,Alberca de Záncara, La,Alberca de Záncara, La,16,Cuenca
16008,Alcalá de la Vega,Alcalá de la Vega,16,Cuenca
16009,Alcantud,Alcantud,16,Cuenca
16010,Alcázar del Rey,Alcázar del Rey,16,Cuenca
16011,Alcohujate,Alcohujate,16,Cuenca
16012,Alconchel de la Estrella,Alconchel de la Estrella,16,Cuenca
16013,Algarra,Algarra,16,Cuenca
16014,Aliaguilla,Aliaguilla,16,Cuenca
16015,Almarcha, La,Almarcha, La,16,Cuenca
16016,Almendros,Almendros,16,Cuenca
16017,Almodóvar del Pinar,Almodóvar del Pinar,16,Cuenca
16018,Almonacid del Marquesado,Almonacid del Marquesado,16,Cuenca
16019,Altarejos,Altarejos,16,Cuenca
16020,Arandilla del Arroyo,Arandilla del Arroyo,16,Cuenca
16022,Arcos de la Sierra,Arcos de la Sierra,16,Cuenca
16023,Chillarón de Cuenca,Chillarón de Cuenca,16,Cuenca
16024,Arguisuelas,Arguisuelas,16,Cuenca
16025,Arrancacepas,Arrancacepas,16,Cuenca
16026,Atalaya del Cañavate,Atalaya del Cañavate,16,Cuenca
16027,Barajas de Melo,Barajas de Melo,16,Cuenca
16029,Barchín del Hoyo,Barchín del Hoyo,16,Cuenca
16030,Bascuñana de San Pedro,Bascuñana de San Pedro,16,Cuenca
16031,Beamud,Beamud,16,Cuenca
16032,Belinchón,Belinchón,16,Cuenca
16033,Belmonte,Belmonte,16,Cuenca
16034,Belmontejo,Belmontejo,16,Cuenca
16035,Beteta,Beteta,16,Cuenca
16036,Boniches,Boniches,16,Cuenca
16038,Buciegas,Buciegas,16,Cuenca
16039,Buenache de Alarcón,Buenache de Alarcón,16,Cuenca
16040,Buenache de la Sierra,Buenache de la Sierra,16,Cuenca
16041,Buendía,Buendía,16,Cuenca
16042,Campillo de Altobuey,Campillo de Altobuey,16,Cuenca
16043,Campillos-Paravientos,Campillos-Paravientos,16,Cuenca
16044,Campillos-Sierra,Campillos-Sierra,16,Cuenca
16045,Canalejas del Arroyo,Canalejas del Arroyo,16,Cuenca
16046,Cañada del Hoyo,Cañada del Hoyo,16,Cuenca
16047,Cañada Juncosa,Cañada Juncosa,16,Cuenca
16048,Cañamares,Cañamares,16,Cuenca
16049,Cañavate, El,Cañavate, El,16,Cuenca
16050,Cañaveras,Cañaveras,16,Cuenca
16051,Cañaveruelas,Cañaveruelas,16,Cuenca
16052,Cañete,Cañete,16,Cuenca
16053,Cañizares,Cañizares,16,Cuenca
16055,Carboneras de Guadazaón,Carboneras de Guadazaón,16,Cuenca
16056,Cardenete,Cardenete,16,Cuenca
16057,Carrascosa,Carrascosa,16,Cuenca
16058,Carrascosa de Haro,Carrascosa de Haro,16,Cuenca
16060,Casas de Benítez,Casas de Benítez,16,Cuenca
16061,Casas de Fernando Alonso,Casas de Fernando Alonso,16,Cuenca
16062,Casas de Garcimolina,Casas de Garcimolina,16,Cuenca
16063,Casas de Guijarro,Casas de Guijarro,16,Cuenca
16064,Casas de Haro,Casas de Haro,16,Cuenca
16065,Casas de los Pinos,Casas de los Pinos,16,Cuenca
16066,Casasimarro,Casasimarro,16,Cuenca
16067,Castejón,Castejón,16,Cuenca
16068,Castillejo de Iniesta,Castillejo de Iniesta,16,Cuenca
